iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
71,0.44677791681013074,0.11798301006774548,1.0,0.0,0.5195719031057654,0.08725380350426715,0.022278025641751693,0.0054281512833354835
72,0.4380789223094227,0.1044763982260191,1.0,0.0,0.5229647514081741,0.08947410578260385,0.021628782378240917,0.005286784844124519
73,0.4260454655700835,0.11683627079124961,1.0,0.0,0.5205103417849146,0.08871621660677355,0.02098719843981243,0.005343909955269984
74,0.4324684999000946,0.13021574277447945,1.0,0.0,0.5246881351362639,0.09148205226252694,0.02016354066009664,0.0048901765848669435
75,0.4296673173428145,0.1443213501235758,1.0,0.0,0.527428774757005,0.09314527041483836,0.019425840777046562,0.004568954561448156
76,0.43224796250410485,0.1434827588362277,1.0,0.0,0.527865304275574,0.09382240764770859,0.018903175712828502,0.004710962943334948
77,0.4134086016967037,0.1644468021685857,1.0,0.0,0.524803994351528,0.09270150981750302,0.018116119628006966,0.004595486634235229
78,0.4333333333333333,0.1662494778605,1.0,0.0,0.5246768676103404,0.09323733080660622,0.017351536154879426,0.004347659769852803
79,0.44314102564102564,0.16545286556360517,1.0,0.0,0.5260527850531129,0.09385950895118673,0.01698603880372332,0.0042602513541448875
80,0.438014888337469,0.1661637147618463,1.0,0.0,0.5263630357264161,0.09393943207430819,0.01642936451539429,0.003971737232692435
81,0.4237290351924498,0.1542741575486452,1.0,0.0,0.52564416416643,0.09409238344470063,0.01602060475902848,0.003939864811278287
82,0.4237290351924498,0.1542741575486452,1.0,0.0,0.5247236535863398,0.09491263125984223,0.015642688717402733,0.003857911549741417
83,0.42638055034396494,0.15439906572725545,1.0,0.0,0.5243727300037008,0.0947099870413767,0.01508661692803732,0.003774503528357219
84,0.40705128205128205,0.14403262743083087,1.0,0.0,0.5253909838294033,0.09601752318583123,0.014619957739209757,0.003798820141417185
85,0.40947063688999175,0.14346011847552764,1.0,0.0,0.5269432640310161,0.09762141133314838,0.014179366499324487,0.003732742427437719
86,0.40499999999999997,0.14404860290887933,1.0,0.0,0.5281804571192346,0.09809594096819557,0.013826110930929208,0.0036966121503746443
87,0.4265502880855002,0.1786593034484974,1.0,0.0,0.5260960879724838,0.09905976490971315,0.013452848927075106,0.003471458651024986
88,0.43306038047973533,0.16740642371823714,1.0,0.0,0.5289592491250191,0.09708511114434816,0.013050575801194111,0.0033514617169645286
89,0.43306038047973533,0.16740642371823714,1.0,0.0,0.5292562297252251,0.09748721356422475,0.012823142707490149,0.003398513778729568
90,0.41230769230769226,0.17218096683023076,1.0,0.0,0.5309300647626828,0.09893336067036289,0.01250754493529519,0.0031974207989122682
91,0.42833333333333334,0.16787065126327338,1.0,0.0,0.5321808928070827,0.09910298634664531,0.01209631969477201,0.0029683373144655137
92,0.44467328370554177,0.14809773529020517,1.0,0.0,0.5315804582066492,0.09899152012363838,0.01167707311542483,0.002783830577305053
93,0.45494623655913974,0.1488802775158047,1.0,0.0,0.5321174979048063,0.10175539691004253,0.011293379907966913,0.0026876998411515312
94,0.4444168734491315,0.1513804698808404,1.0,0.0,0.5334337646934577,0.10265913209783743,0.010973727034775808,0.0025242017134036996
95,0.4423655913978495,0.15202719267992934,1.0,0.0,0.5350426783162124,0.10370628282194977,0.010677458499912376,0.0024726457096713793
96,0.43710243350311256,0.14997474449939155,1.0,0.0,0.5368550272613015,0.10464054800017991,0.010453042711489599,0.0025115730439879674
97,0.4355701754385965,0.16704829921936865,1.0,0.0,0.5375905469244205,0.10601558905076593,0.010261952546381972,0.002498709241556276
98,0.43710243350311256,0.14997474449939155,1.0,0.0,0.537594930154065,0.10649975574228998,0.009856713994306366,0.0023193895280527797
99,0.447183078664403,0.147445914670793,1.0,0.0,0.5387204321629102,0.10709794957729582,0.009706824953713042,0.002284131817085468
100,0.441734360715685,0.14839353523932278,1.0,0.0,0.5400504740825344,0.10625832698447102,0.00946231109249077,0.002229253455846766
101,0.44968307866440294,0.1473466270786483,1.0,0.0,0.540457200049109,0.10718087291918608,0.00920046305462727,0.002137042876728902
102,0.45837505348737706,0.13103567517820794,1.0,0.0,0.5440297068503932,0.10788772119522011,0.008963591338016535,0.0020001312195990365
103,0.46587505348737707,0.1278947454609473,1.0,0.0,0.546619836730812,0.10793243109060038,0.00877480908060896,0.0019894156242162486
104,0.46587505348737707,0.1278947454609473,1.0,0.0,0.5475463260167528,0.10935619829399823,0.008573834284860426,0.0020233766992288215
105,0.46587505348737707,0.1278947454609473,1.0,0.0,0.5480357581756465,0.11130328694142337,0.008366744997343514,0.001980755830084301
106,0.4601214574898786,0.13003386067656472,1.0,0.0,0.5490947921507353,0.11163136213822904,0.00820124121701481,0.0019384354452661131
107,0.4314779504592748,0.1528192984947134,1.0,0.0,0.5510978895572881,0.11131076073208639,0.00796768264492192,0.0019163981677225513
108,0.4396830786644029,0.1490070651951253,1.0,0.0,0.552409129970398,0.11156427427330562,0.007743343818828701,0.0019316775521989915
109,0.44368986983588005,0.15066789110374226,1.0,0.0,0.5536125515668019,0.11242974183212473,0.007489627308789182,0.0018588542975848986
110,0.43620443572431566,0.14192145660718247,1.0,0.0,0.5539897781686042,0.11422054983734466,0.00730745654819475,0.0018078241922536219
111,0.46316770914116895,0.12120434924349119,1.0,0.0,0.5547211404186172,0.11388094527351098,0.00713824627610841,0.0017985234309311764
112,0.45228061236697537,0.13922633903757703,1.0,0.0,0.5571169400161589,0.11402405822995543,0.007024948006984,0.00174902882499149
113,0.45228061236697537,0.13922633903757703,1.0,0.0,0.55857228009388,0.11413771765378167,0.006853173125265089,0.0017317258641337914
114,0.4472539288668321,0.1469516127629767,1.0,0.0,0.5589701500496161,0.11460247729126927,0.0066778412384579326,0.0016096169160354972
115,0.4472539288668321,0.1469516127629767,1.0,0.0,0.5596914232666489,0.11597306693840155,0.006515951665760365,0.001462838752357234
116,0.43816921866489134,0.13614259070885867,1.0,0.0,0.5602439073706211,0.11646306967171238,0.006374202335570947,0.0013298861498788478
117,0.4516531536730336,0.13926720705122947,1.0,0.0,0.5613079582295086,0.1161918017427467,0.006264979804315304,0.001268057122412754
118,0.4441531536730336,0.14121606350277366,1.0,0.0,0.5625626642098764,0.11645168044003368,0.006165264282116584,0.0012856682030249493
119,0.44157250851174334,0.1423380985344996,1.0,0.0,0.5640983584288238,0.11735223937883237,0.006045705913353345,0.0012981555690487802
120,0.43915315367303365,0.14359279582253534,1.0,0.0,0.5635987080595023,0.11823511570797385,0.005882030510220213,0.001282357118828431
121,0.44157250851174334,0.1423380985344996,1.0,0.0,0.5653953382617891,0.1182506717294401,0.005749577050106767,0.0012600878526522682
122,0.43081982033970034,0.14934067520005864,1.0,0.0,0.5660471957904475,0.1183834291659716,0.005638226217910725,0.0012504525172349072
123,0.43081982033970034,0.14934067520005864,1.0,0.0,0.5670075895990512,0.11895599698652415,0.005571584163784249,0.0012606226234370597
124,0.4084382231982547,0.15726528792361028,1.0,0.0,0.5689966761321035,0.1186770609767133,0.005465266558106774,0.0012007760823261292
125,0.41474868717179286,0.17174755097833913,1.0,0.0,0.5716700521660794,0.11865173314403199,0.005376699827058981,0.0012126511714688245
126,0.41679996922307494,0.171588536225874,1.0,0.0,0.5732166853724296,0.11917586613327674,0.0052947009284722525,0.0011835050823992786
127,0.41679996922307494,0.171588536225874,1.0,0.0,0.5750258457141039,0.11852953001548434,0.005161153623560559,0.0011500015459007776
128,0.41037693489306387,0.1608900291942809,1.0,0.0,0.5772647597305618,0.11970844039673915,0.004999295701858584,0.0010623127579966443
129,0.41037693489306387,0.1608900291942809,1.0,0.0,0.5785988552550118,0.11923067542371982,0.004922315666123594,0.0010359538556767767
130,0.41037693489306387,0.1608900291942809,1.0,0.0,0.579547006522694,0.11975735334897358,0.004814671524869372,0.0009959645822321512
131,0.41474868717179286,0.17174755097833913,1.0,0.0,0.5813297007432477,0.11987216717079584,0.004708112750043111,0.0009495301351160409
132,0.41474868717179286,0.17174755097833913,1.0,0.0,0.5816083209841956,0.12098763679670047,0.004655773675361065,0.0009548629494369979
133,0.42523255813953487,0.16622600389207967,1.0,0.0,0.5822594762825812,0.12133490822830402,0.004571410529697326,0.0009113625342503387
134,0.42523255813953487,0.16622600389207967,1.0,0.0,0.5837393275141001,0.12211118482732093,0.004454725298348934,0.0009063895347952284
135,0.42523255813953487,0.16622600389207967,1.0,0.0,0.5841743187986014,0.12186311251283036,0.004384717050820902,0.0008901860527245904
136,0.42523255813953487,0.16622600389207967,1.0,0.0,0.5868051719687483,0.12364600338186431,0.004325831097680267,0.0008832344503363967
137,0.4193640717871775,0.17323057583624077,1.0,0.0,0.5878352940870376,0.12467419386076428,0.004263682028326219,0.0008812798737240784
138,0.4277966607036374,0.16775945861020888,1.0,0.0,0.5894688298468035,0.12571986220632003,0.004158803675036676,0.0008239914435174201
139,0.4394095639294438,0.14901034232585034,1.0,0.0,0.5901678723432843,0.12574063472061175,0.004086996685587129,0.0008244726679488469
140,0.44940956392944387,0.14737314213190614,1.0,0.0,0.5898812317692866,0.126421040817869,0.004009363219223943,0.0007850226265163023
141,0.44940956392944387,0.14737314213190614,1.0,0.0,0.5912442115166684,0.1260783763127226,0.003938657888985769,0.0007578526474387077
142,0.44940956392944387,0.14737314213190614,1.0,0.0,0.592640592428963,0.12751642570956856,0.003871153821432874,0.0007445930204016581
143,0.4502966607036374,0.13364476715760623,1.0,0.0,0.5931836494827883,0.12768833611217167,0.003812176156625398,0.0007146838388868227
144,0.4605208935911276,0.1292700361732225,1.0,0.0,0.593410035492879,0.1273435984449389,0.003762619638122481,0.0007131651698464401
145,0.4581015387524179,0.13108816169952384,1.0,0.0,0.5936001270044947,0.1276970439851883,0.003701450638378353,0.0006851163402929355
146,0.4581015387524179,0.13108816169952384,1.0,0.0,0.5943629671599974,0.1289525278976008,0.003643885242081714,0.000672013826747648
147,0.4472144419782243,0.1474438727983854,1.0,0.0,0.5973223236907854,0.13036872226992244,0.003573666218678545,0.0006776103199375529
148,0.4581015387524179,0.13108816169952384,1.0,0.0,0.5981950498714935,0.1304879420344831,0.0035393024984401453,0.0006781389570524047
149,0.4581015387524179,0.13108816169952384,1.0,0.0,0.5972005109553464,0.13105211748076712,0.003473159519136155,0.0006599733584451249
150,0.4581015387524179,0.13108816169952384,1.0,0.0,0.5982843939507978,0.1315577929241909,0.0033996815665903006,0.0006589758366039474
151,0.4581015387524179,0.13108816169952384,1.0,0.0,0.5992705430810604,0.13240030568497613,0.0033227654566197265,0.0006620085853864762
152,0.4502966607036374,0.13364476715760623,1.0,0.0,0.5999327937089495,0.1328009574467728,0.003274764758316334,0.0006603397684953662
153,0.4581015387524179,0.13108816169952384,1.0,0.0,0.6008346738648707,0.13231422106013838,0.003222663716953023,0.0006478026364840429
154,0.46080059408305213,0.1326263717469605,1.0,0.0,0.6020410663450259,0.13135867103629928,0.0031651993881042424,0.0006576103463837885
155,0.46080059408305213,0.1326263717469605,1.0,0.0,0.6033543464779321,0.13129774893720264,0.0030914500935798647,0.0006302187105512319
156,0.46080059408305213,0.1326263717469605,1.0,0.0,0.6049187045588281,0.13216183067063997,0.003030113818509519,0.0006146048529081541
157,0.46080059408305213,0.1326263717469605,1.0,0.0,0.6057846585382978,0.13121169938031937,0.002981059667787984,0.0005981483331887056
158,0.4581015387524179,0.13108816169952384,1.0,0.0,0.6079533355829424,0.1319974241613923,0.002936563667951275,0.0005915806565245996
159,0.4581015387524179,0.13108816169952384,1.0,0.0,0.6086949903224117,0.13287187245389775,0.0028987063508138736,0.0005830756119252127
160,0.4710507987947012,0.13073383967476349,1.0,0.0,0.6102329456401749,0.13338825071328642,0.0028445324312536824,0.0005881296167718125
161,0.4632459207459207,0.13424165886783043,1.0,0.0,0.6109400156679756,0.13283091768836822,0.0028060249477348566,0.0005760674605353341
162,0.4632459207459207,0.13424165886783043,1.0,0.0,0.6114345594097054,0.13306262601668736,0.002764275372293679,0.0005654203720655872
163,0.45674185570527026,0.12216661933865827,1.0,0.0,0.6127591062366384,0.13205126683860705,0.002718343965174083,0.0005627467288630938
164,0.4594409110359045,0.12385275885130707,1.0,0.0,0.6140409220568548,0.13276010262287471,0.002684605756480183,0.0005624562054777463
165,0.46594497607655494,0.13561621913135408,1.0,0.0,0.6145973372949189,0.13305711389203093,0.002649320979112502,0.0005594292010946919
166,0.4594409110359045,0.12385275885130707,1.0,0.0,0.6151153424768374,0.13315590313532788,0.0026174233820211216,0.000555440017475784
167,0.4594409110359045,0.12385275885130707,1.0,0.0,0.6165650643474138,0.13330367440708152,0.002582777122641343,0.0005410519162573295
168,0.46594497607655494,0.13561621913135408,1.0,0.0,0.6164599347975198,0.13405256523510278,0.002556752611462939,0.0005253853219938345
169,0.46594497607655494,0.13561621913135408,1.0,0.0,0.6172855433340506,0.13425573682154215,0.002531854961849514,0.0005213475280757223
170,0.4628442008827565,0.12993787295433945,1.0,0.0,0.6184768121389543,0.13464149144513152,0.0025007566742940614,0.000528850255389964
171,0.4628442008827565,0.12993787295433945,1.0,0.0,0.6196498831482581,0.1346282849339036,0.002468430813229109,0.0005263350238715963
172,0.4628442008827565,0.12993787295433945,1.0,0.0,0.6209262717807551,0.13476632841107175,0.0024352455847772765,0.0005189793912557804
173,0.46014514555212227,0.12842115091550055,1.0,0.0,0.6230990245132629,0.13682055675652938,0.0023860249384442117,0.0005140554516005971
174,0.44551698301698306,0.12275829622003881,1.0,0.0,0.623749986087274,0.13630405849433158,0.002352994838546842,0.0005056436298732351
175,0.44551698301698306,0.12275829622003881,1.0,0.0,0.6251591953083662,0.1364673979724179,0.0023214507816400566,0.0004917062812648275
176,0.4537221112221112,0.11675181635188761,1.0,0.0,0.6262076009382825,0.13692521481812986,0.0022971170012274374,0.0004938449158450296
177,0.46014514555212227,0.12842115091550055,1.0,0.0,0.6266759562548256,0.1366441387437892,0.0022724149252041355,0.00047634149895798823
178,0.4537221112221112,0.11675181635188761,1.0,0.0,0.6274102868714941,0.13703622148894398,0.0022358898272718903,0.00048727489615709775
179,0.4621964276034043,0.1272972668554761,1.0,0.0,0.6284924719801839,0.1377586498674932,0.0022065303428254425,0.0004888915339000003
180,0.45441010602300924,0.1498965073835964,1.0,0.0,0.6291273870869173,0.13906373991951138,0.002181273462592278,0.0004892430154237193
181,0.44790604098235887,0.1386692144880682,1.0,0.0,0.6305557345731158,0.13996541690297826,0.0021528530803191144,0.0004820357573078237
182,0.44790604098235887,0.1386692144880682,1.0,0.0,0.6309845790004686,0.14068734320560122,0.0021253475930736567,0.0004738206163365587
183,0.4650578793023614,0.1492795433069309,1.0,0.0,0.6326335906542595,0.14127009652948821,0.002098575010942565,0.00047037121208011175
184,0.4571091613536435,0.15132587261855782,1.0,0.0,0.6348460125526209,0.14113320882758792,0.002066158038169744,0.0004603327704230218
185,0.4571091613536435,0.15132587261855782,1.0,0.0,0.6365655135292464,0.14252270075283255,0.0020360187489359286,0.0004536135890798327
186,0.467996258127837,0.13444187709660205,1.0,0.0,0.6375245624695334,0.14306533524857154,0.0020150918511871304,0.00044683570177529995
187,0.46529720279720277,0.13310718880191721,1.0,0.0,0.6376353574736917,0.1430557719495916,0.001995107963289327,0.00043864988287325464
188,0.467996258127837,0.13444187709660205,1.0,0.0,0.6384102895901113,0.14390336977358928,0.001975991188594302,0.0004307712519580053
189,0.467996258127837,0.13444187709660205,1.0,0.0,0.6395153212971701,0.14469803665529318,0.0019470388861564472,0.00042313643665596026
190,0.467996258127837,0.13444187709660205,1.0,0.0,0.6404803863936281,0.14524279461446604,0.0019209273303325333,0.0004158618946184982
191,0.475944976076555,0.1313131162130028,1.0,0.0,0.6427703266589717,0.14480486048330526,0.0018954174201544047,0.00040342660370183974
192,0.475944976076555,0.1313131162130028,1.0,0.0,0.6433722569913418,0.1450624752176804,0.0018756686038591537,0.0003993376919324646
193,0.475944976076555,0.1313131162130028,1.0,0.0,0.6435631652914818,0.1447345304475418,0.00185197647761213,0.00039417054900095174
194,0.475944976076555,0.1313131162130028,1.0,0.0,0.6452546837999711,0.14508586027343987,0.0018302521332593635,0.0003888561278084624
195,0.467996258127837,0.13444187709660205,1.0,0.0,0.6460282542132831,0.14517828648520303,0.0018081263368739798,0.00039194139825319164
196,0.47324592074592076,0.1301525065334469,1.0,0.0,0.6458161805294649,0.14507350787255557,0.0017873014592629296,0.00038922468853335904
197,0.47324592074592076,0.1301525065334469,1.0,0.0,0.6461131865235537,0.14572176656502073,0.0017642881373337881,0.0003811264395732956
198,0.47324592074592076,0.1301525065334469,1.0,0.0,0.6466530694740773,0.14637629344418956,0.001748671392283832,0.00037508957413087625
199,0.47324592074592076,0.1301525065334469,1.0,0.0,0.6471253953407438,0.14681405890372845,0.0017279332289497806,0.00036342593156005686
200,0.4633974358974358,0.13649602085074414,1.0,0.0,0.6483833918406005,0.14821805997806117,0.0017067100801314273,0.00036014833179170443
201,0.46609649122807006,0.13784439507843563,1.0,0.0,0.6491121175149864,0.1486222466130791,0.0016893634210607173,0.0003532327643524057
202,0.46609649122807006,0.13784439507843563,1.0,0.0,0.6499722457394167,0.1488321817045418,0.0016721095410004382,0.0003533220574258776
